Topic Index;Item Index;Example;Index Prompt;Prompt
43;3;Curiosity Rover;8;A painting of Curiosity Rover: A metallic, six-wheeled rover with a long arm and a bright, shiny body perched on a white background. The rover's instruments and antennae are visible as it explores the Martian terrain.
43;3;Curiosity Rover;9;A painting of Curiosity Rover: A sleek, silver spacecraft with six wheels and a prominent robotic arm, set against a pure white background.
43;4;International Space Station;0;A painting of International Space Station: A gleaming white background features the orbiting space station, its modules and solar panels radiating against the vastness of space.
43;4;International Space Station;1;A painting of International Space Station: A sleek, silver spacecraft suspended against a brilliant white background, its modules and solar panels radiating a sense of technological wonder.
43;4;International Space Station;2;A painting of International Space Station: A futuristic, white background featuring the International Space Station in orbit, its modules and solar panels visible against the vastness of space.
43;4;International Space Station;3;White background. A sleek, silver International Space Station orbits against a bright white backdrop, its solar panels and modules glistening in the artificial light of space.
43;4;International Space Station;4;A painting of International Space Station: A futuristic, white background featuring the majestic, orbiting habitat, with its solar panels and modules radiating outward like a celestial crown.
43;4;International Space Station;5;A painting of International Space Station: A futuristic, gleaming white background features the orbiting space station, its solar panels and modules radiating outward like a celestial crown.
43;4;International Space Station;6;A painting of International Space Station: A futuristic, white background features the iconic orbiting laboratory, with its solar panels and modules, suspended against a starry blackness. The ISS glows softly in shades of gray and white, surrounded by the vastness of space.
43;4;International Space Station;7;A painting of International Space Station: A gleaming white background featuring the majestic, sprawling structure of the International Space Station, its modules and solar panels radiating against the stark whiteness, evoking a sense of technological wonder.
43;4;International Space Station;8;A painting of International Space Station: A futuristic, gleaming white background featuring the modular, orbiting space station with solar panels and radiators extending from its modules.
43;4;International Space Station;9;A painting of the International Space Station: A white background featuring the orbiting space station, its solar panels and modules radiating outward in a futuristic, high-tech design.
43;5;Mars Reconnaissance Orbiter;0;A painting of Mars Reconnaissance Orbiter: A sleek, silver spacecraft orbiting against a white background, its solar panels and antennae extending like metallic tentacles into the void.
43;5;Mars Reconnaissance Orbiter;1;A painting of Mars Reconnaissance Orbiter: A sleek, metallic spacecraft suspended against a white background, its intricate details and solar panels visible against the pure, snowy backdrop.
43;5;Mars Reconnaissance Orbiter;2;The Mars Reconnaissance Orbiter is depicted in a white background, with a sleek, silver orbiter spacecraft suspended mid-air, its solar panels and antennae extending outward like delicate filigree.
43;5;Mars Reconnaissance Orbiter;3;A digital painting of Mars Reconnaissance Orbiter on a white background, depicted as a sleek spacecraft hovering above the Martian terrain.
43;5;Mars Reconnaissance Orbiter;4;A painting of Mars Reconnaissance Orbiter: A sleek, silver orbiter against a white background, capturing the robotic spacecraft's journey to uncover Martian secrets.
43;5;Mars Reconnaissance Orbiter;5;A painting of Mars Reconnaissance Orbiter: A sleek, silver robotic spacecraft suspended against a bright white background.
43;5;Mars Reconnaissance Orbiter;6;A painting of Mars Reconnaissance Orbiter: A sleek, silver spacecraft suspended against a bright white background.
43;5;Mars Reconnaissance Orbiter;7;A painting of Mars Reconnaissance Orbiter: A sleek, silver spacecraft suspended against a white background, its solar panels and antennae extending like delicate limbs from a metallic body.
43;5;Mars Reconnaissance Orbiter;8;A painting of Mars Reconnaissance Orbiter: A sleek, silver spacecraft orbiting against a bright white background, capturing the essence of its mission to explore the Martian surface.
43;5;Mars Reconnaissance Orbiter;9;A painting of Mars Reconnaissance Orbiter: A sleek, silver spacecraft orbiting against a white background.
43;6;Pioneer 10 Spacecraft;0;The Pioneer 10 Spacecraft is depicted against a white background, its rugged metal body and antennae silhouetted against the brightness, conveying a sense of adventure and exploration in space. Its trajectory etched across the canvas as it ventures forth into the unknown.
43;6;Pioneer 10 Spacecraft;1;Pioneer 10 Spacecraft: A painting of the Pioneer 10 spacecraft, set against a white background, featuring the iconic probe in its original configuration as it left Earth's orbit in 1972.
43;6;Pioneer 10 Spacecraft;2;Pioneer 10 Spacecraft: A painting of the Pioneer 10 spacecraft, set against a white background, featuring its sleek and angular design, with a subtle gradient effect to represent the distance from Earth.
43;6;Pioneer 10 Spacecraft;3;A painting of Pioneer 10 Spacecraft: A white background featuring the iconic spacecraft, its solar panels and antennae extending from a sleek, metallic body against a pure white backdrop.
43;6;Pioneer 10 Spacecraft;4;White background, Pioneer 10 Spacecraft: A stylized representation of the spacecraft, featuring its distinctive hexagonal solar panels and cylindrical body, floating against a pure white backdrop.
43;6;Pioneer 10 Spacecraft;5;Pioneer 10 Spacecraft: A painting of the Pioneer 10 spacecraft, set against a white background, featuring a stylized representation of the spacecraft's shape and details.
43;6;Pioneer 10 Spacecraft;6;A painting of Pioneer 10 Spacecraft: A sleek, silver spacecraft with a distinctive hexagonal shape, set against a pure white background. The spacecraft's surface features a series of antennae and solar panels.
43;6;Pioneer 10 Spacecraft;7;A painting of Pioneer 10 Spacecraft: A stylized representation of the Pioneer 10 spacecraft against a white background, featuring its distinctive cylindrical shape and antennae-like protrusions.
43;6;Pioneer 10 Spacecraft;8;A painting of Pioneer 10 Spacecraft: A white background featuring the Pioneer 10 spacecraft, a NASA space probe launched in 1972 to study the outer Solar System and beyond. The spacecraft is depicted in its characteristic saucer-shaped design with solar panels and antennae extending from its body.
43;6;Pioneer 10 Spacecraft;9;Pioneer 10 Spacecraft: A painting of the Pioneer 10 spacecraft, set against a white background, depicts the NASA probe in its original configuration, with its solar panels and antennae intact. The spacecraft's metallic surface reflects the surrounding space, giving it a sense of depth and dimensionality.
43;7;Galileo Spacecraft;0;Galileo Spacecraft: A sleek, metallic spacecraft with a cylindrical body and a distinctive dish-shaped antenna on top, set against a pure white background. The spacecraft's surface is rendered in subtle shades of gray and silver, evoking a sense of technological sophistication.
43;7;Galileo Spacecraft;1;Galileo Spacecraft: A sleek, silver spacecraft with a curved body and long, thin solar panels stretching out from its sides, set against a bright white background. The spacecraft's surface reflects the light, giving it a subtle shine.
43;7;Galileo Spacecraft;2;A painting of Galileo Spacecraft: A sleek, silver spacecraft with a prominent antenna array on its side, set against a pure white background. The spacecraft's surface is smooth and reflective, with a few subtle highlights suggesting a sense of depth and dimensionality.
43;7;Galileo Spacecraft;3;Galileo Spacecraft: A rendering of the NASA Galileo spacecraft, suspended against a pure white background.
43;7;Galileo Spacecraft;4;Galileo Spacecraft: A sleek, silver spacecraft with a large dish antenna on its side, set against a pure white background.
43;7;Galileo Spacecraft;5;A painting of Galileo Spacecraft: A sleek, silver spacecraft with a prominent antenna and solar panels on its surface, set against a pure white background. The spacecraft is depicted in mid-flight, with a subtle trail of ionized gas streaming behind it.
43;7;Galileo Spacecraft;6;Galileo Spacecraft: A majestic spacecraft, set against a pure white background, its sleek design and solar panels gleaming in a subtle gradient of metallic hues.
43;7;Galileo Spacecraft;7;A painting of Galileo Spacecraft on a white background: A sleek, silver spacecraft with a cylindrical body and a dish-shaped antenna at its center, set against a stark white background.
43;7;Galileo Spacecraft;8;Galileo Spacecraft: A sleek, metallic spacecraft with a cylindrical body and a distinctive dish-shaped antenna on top, set against a pure white background.
43;7;Galileo Spacecraft;9;Galileo Spacecraft: A stunning depiction of NASA's Galileo spacecraft in orbit around Jupiter, set against a brilliant white background. The spacecraft's sleek, cylindrical shape is rendered in precise detail, with subtle shading and texture adding depth to the overall design.
43;8;Cassini-Huygens Spacecraft;0;Cassini-Huygens Spacecraft: A sleek, silver spacecraft with a cylindrical body and a saucer-shaped probe, set against a white background.
43;8;Cassini-Huygens Spacecraft;1;The Cassini-Huygens Spacecraft: A sleek, modern spacecraft with a cylindrical body and a series of solar panels unfolding from its sides against a white background.
43;8;Cassini-Huygens Spacecraft;2;A painting of Cassini-Huygens Spacecraft: A sleek, metallic spacecraft with a cylindrical body and a dish-shaped antenna on top, set against a white background. The spacecraft's surface features intricate details and textures.
43;8;Cassini-Huygens Spacecraft;3;A painting of Cassini-Huygens Spacecraft: A sleek, silver spacecraft with a curved body and long, thin solar panels, set against a bright white background.
43;8;Cassini-Huygens Spacecraft;4;A Cassini-Huygens Spacecraft painting is a depiction of the European Space Agency's (ESA) Cassini-Huygens spacecraft, set against a white background. The spacecraft, with its distinctive hexagonal shape, stands out against the pure white backdrop.
43;8;Cassini-Huygens Spacecraft;5;A digital painting of Cassini-Huygens Spacecraft: A sleek, silver spacecraft with a rounded body and long, thin antennae against a pure white background.
43;8;Cassini-Huygens Spacecraft;6;Cassini-Huygens Spacecraft: A sleek, silver spacecraft with a cylindrical body and a conical nose, set against a white background.
43;8;Cassini-Huygens Spacecraft;7;A painting of Cassini-Huygens Spacecraft: A sleek, silver spacecraft with a cylindrical body and a series of solar panels on its sides against a white background. The spacecraft is surrounded by a subtle gradient of light reflecting off its surface.
43;8;Cassini-Huygens Spacecraft;8;A painting of Cassini-Huygens Spacecraft: A white background features a sleek, metallic spacecraft with a cylindrical body and a series of solar panels and antennae protruding from its surface.
43;8;Cassini-Huygens Spacecraft;9;A Cassini-Huygens Spacecraft: A sleek, silver spacecraft with a rounded body and long, thin antenna protruding from its side, set against a pure white background.
43;9;New Horizons Spacecraft;0;A painting of New Horizons Spacecraft: A white background features the NASA spacecraft, its solar panels and antennae prominent against the bright canvas.
43;9;New Horizons Spacecraft;1;New Horizons Spacecraft: A futuristic spacecraft with a sleek, silver body and a prominent fin on its rear, set against a pure white background.
43;9;New Horizons Spacecraft;2;New Horizons Spacecraft: A sleek, silver spacecraft with a curved shape, suspended against a pure white background.
43;9;New Horizons Spacecraft;3;A painting of New Horizons Spacecraft: A white background featuring the NASA New Horizons spacecraft, a small probe with a distinctive shape, set against a bright and clean canvas.
43;9;New Horizons Spacecraft;4;The New Horizons Spacecraft is depicted against a bright white background, its sleek surface glinting in the artificial light as it hurtles through the cosmos.
43;9;New Horizons Spacecraft;5;White background depicting the New Horizons Spacecraft, a NASA spacecraft that explored Pluto and the Kuiper Belt.
43;9;New Horizons Spacecraft;6;The New Horizons Spacecraft painting depicts a sleek, silver probe suspended against a brilliant white background, its solar panels and antennae extending outward like a futuristic flower. The spacecraft's surface reflects the surrounding light with subtle sheen, giving it a sense of depth and dimensionality.
43;9;New Horizons Spacecraft;7;The New Horizons Spacecraft painting depicts a sleek, silver vehicle soaring against a bright white background, its solar panels and antennae stretching out like arms into the void.
43;9;New Horizons Spacecraft;8;The New Horizons Spacecraft painting depicts a stylized representation of the NASA spacecraft against a white background, its sleek silver body and solar panels gleaming in sharp relief against the pure white backdrop.
43;9;New Horizons Spacecraft;9;White background. The New Horizons spacecraft, depicted in a futuristic style with bold lines and metallic sheen, soaring into the unknown against a bright white backdrop.
44;0;Smartphones;0;A painting of Smartphones: A collection of sleek, modern devices in various shapes and sizes, set against a pure white background. The subjects are depicted in a realistic style, showcasing their screens glowing with vibrant colors and intricate details.
44;0;Smartphones;1;A painting of Smartphones: A collection of sleek, modern devices scattered across a white background, their screens glowing softly to represent the constant connection to the digital world.
44;0;Smartphones;2;A painting of Smartphones: A cluster of sleek, modern devices in various stages of use, scattered across a white background, their screens glowing softly with notifications and apps. The smartphones are arranged in a dynamic composition, conveying the ubiquitous presence of technology in our daily lives.
44;0;Smartphones;3;A painting of Smartphones: A vibrant depiction of various smartphones, each one showcasing its unique design and features, set against a crisp white background. The devices are arranged in a dynamic composition, highlighting their sleek forms and glowing screens.
44;0;Smartphones;4;A painting of Smartphones: A collection of sleek, modern devices scattered across a pure white background, their screens glowing softly to represent the endless stream of information at our fingertips.
44;0;Smartphones;5;A painting of Smartphones: A modern cityscape featuring a cluster of white smartphones arranged in a geometric pattern on a stark white background, each device glowing softly to represent the constant connection to technology.
44;0;Smartphones;6;A painting of Smartphones: A collection of sleek, modern devices scattered across a white background, their screens glowing softly in a subtle gradient of blues and whites.
44;0;Smartphones;7;A painting of Smartphones: A collection of sleek, glowing rectangles scattered across a pristine white background, each one radiating a soft blue light as they seem to hum with digital energy.
44;0;Smartphones;8;A painting of Smartphones: A collection of sleek, modern devices arranged on a white background, each one glowing softly to represent their screens lit up by notifications and messages.
44;0;Smartphones;9;A digital landscape featuring a cluster of smartphones in various shapes, sizes, and colors against a white background, each one glowing softly to represent the constant hum of connectivity and information. The devices seem to radiate an otherworldly energy, as if they are alive and pulsing with the pulse of modern life.
44;1;Laptops;0;A painting of Laptops: A collection of sleek, modern computers sitting on a white background, each one emitting a soft glow from its screen.
44;1;Laptops;1;A painting of Laptops: A collection of sleek, modern electronic devices displayed against a bright white background, their screens glowing softly in various shades of blue and gray.
44;1;Laptops;2;A painting of Laptops: A collection of modern technology, depicted in a realistic style on a white background, showcasing sleek designs and glowing screens.
44;1;Laptops;3;A painting of laptops: A collection of sleek, modern devices arranged on a white background, their screens glowing softly in shades of blue and green.
44;1;Laptops;4;A digital painting of laptops on a white background, featuring various laptop models arranged in a creative composition, with a focus on capturing their sleek designs and vibrant colors.
44;1;Laptops;5;A painting of Laptops: A collection of sleek, modern devices on a white background, each one uniquely shaped and sized to represent different models or brands, arranged in a visually appealing composition.
44;1;Laptops;6;A painting of Laptops: A collection of sleek, modern devices scattered across a pristine white background, each one reflecting light and casting subtle shadows.
44;1;Laptops;7;A painting of Laptops: A collection of sleek, modern devices with glowing screens and keyboards, set against a crisp white background.
44;1;Laptops;8;A painting of Laptops: A digital device, often sleek and silver, sits on a white background, its screen glowing softly in the darkness.
44;1;Laptops;9;A painting of Laptops: A collection of sleek, modern devices on a white background, each one uniquely designed to fit an individual's needs.
44;2;Tablets;0;A painting of Tablets: A still life depiction of various tablets, arranged on a white background in a harmonious composition, showcasing their shapes and textures.
44;2;Tablets;1;A painting of Tablets: A still life composition featuring rows of tablets, arranged neatly on a white background, evoking a sense of simplicity and organization.
44;2;Tablets;2;A painting of tablets on a white background: A collection of rectangular shapes in various sizes, stacked or arranged in a decorative pattern, with subtle shading to suggest texture and dimensionality.
44;2;Tablets;3;A painting of Tablets: A collection of digital devices, arranged on a white background, each one showcasing its unique design and functionality.
44;2;Tablets;4;A painting of tablets on a white background, featuring rows of colorful slabs with rounded edges and subtle shading, arranged in a neat grid pattern to evoke a sense of organization and precision. The overall effect is one of modern simplicity and functionality.
44;2;Tablets;5;A painting of Tablets: A still life composition featuring rows of tablets in various shapes and sizes, placed on a white background. The tablets are rendered in realistic detail, showcasing their textures and surfaces.
44;2;Tablets;6;A painting of Tablets: A minimalist composition featuring rows of tablets, arranged neatly on a white background, each one bearing an air of simplicity and quiet contemplation.
44;2;Tablets;7;A digital painting of Tablets: A collection of electronic devices in various shapes and sizes, arranged on a white background. The tablets appear to be turned off, their screens dark and unlit.
44;2;Tablets;8;A painting of Tablets: A still life composition featuring rows of tablets in various sizes and shapes, arranged against a pure white background. The tablets are the focal point, with their subtle textures and gentle curves inviting contemplation.
44;2;Tablets;9;A digital painting of Tablets: A collection of modern devices, rendered in vivid colors against a pure white background, evoking a sense of sleek technology and modern convenience. The tablets themselves are the central focus, with clean lines and subtle shading bringing depth to the composition.
44;3;Televisions;0;A painting of Televisions: A collection of vintage televisions stacked horizontally on a white background, their screens glowing softly in various shades of blue.
44;3;Televisions;1;A painting of televisions on a white background, depicting a collection of old-fashioned TVs stacked or arranged in a visually appealing way. The focus is on the nostalgic value of these outdated devices, showcasing their unique shapes and sizes.
44;3;Televisions;2;A painting of televisions on a white background, depicting rows of old-fashioned TVs with glowing screens, emitting a warm glow in a sea of whiteness. The TVs appear to be stacked haphazardly, their antennae tangled together in a chaotic yet mesmerizing display.
44;3;Televisions;3;A painting of Televisions: A collection of vintage television sets arranged in a scattered pattern on a white background, evoking a sense of nostalgia and retro pop culture.
44;3;Televisions;4;A painting of Televisions: A collection of old-fashioned television sets, each one unique in shape and size, arranged on a white background. The TVs vary in color and style, some with antennae, others with modern sleek designs, but they all share a sense of nostalgia and retro charm.
44;3;Televisions;5;A painting of televisions on a white background, depicting rows of sleek and modern screens displaying various programs, channels, and advertisements in vibrant colors. The overall scene is one of modernity and technological advancement.
44;3;Televisions;6;A painting of Televisions: A vibrant depiction of multiple televisions stacked or arranged in a creative manner against a crisp white background, showcasing their sleek designs and glowing screens.
44;3;Televisions;7;A painting of Televisions: A vibrant depiction of various televisions scattered across a white background, each screen displaying a different scene or image in bold colors.
44;3;Televisions;8;A painting of Televisions: A collection of vintage TVs, arranged in a collage-like formation on a white background, each one emitting a soft glow of static noise.
44;3;Televisions;9;A painting of Televisions: A collection of televisions in various shapes, sizes, and colors, set against a white background.
44;4;Desktop Computers;0;A painting of Desktop Computers: A collection of modern desktop computers arranged in a neat and organized manner on a white background, each one showcasing its unique design and features.
44;4;Desktop Computers;1;A desktop computer painting on a white background, featuring a collection of computers in various stages of use, with screens lit up and cables snaking across the surface.
44;4;Desktop Computers;2;White background, desktop computers in various arrangements and configurations.
44;4;Desktop Computers;3;A digital landscape featuring desktop computers on a white background, surrounded by calmness and serenity.
44;4;Desktop Computers;4;A painting of Desktop Computers: A sleek, modern scene featuring rows of desktop computers on a white background.
44;4;Desktop Computers;5;A desktop computer painting is a digital artwork featuring multiple desktop computers placed on a white background, showcasing their sleek designs and technological appeal.
44;4;Desktop Computers;6;A desktop computer painting: A cluster of modern computers on a white background, surrounded by subtle shadows and highlights to create a visually appealing composition.
44;4;Desktop Computers;7;A desktop computer painting: A collection of modern computers arranged on a white background, showcasing various models and designs.
44;4;Desktop Computers;8;A digital artwork depicting a collection of desktop computers arranged on a white background, each one unique in design and color, yet collectively forming a visually appealing composition.
44;4;Desktop Computers;9;White background featuring desktop computers with monitors, keyboards, and towers in various configurations and angles.
44;5;Gaming Consoles;0;A painting of Gaming Consoles: A vibrant depiction of various gaming consoles, including but not limited to PlayStation, Xbox, Nintendo Switch, and others, arranged in a stylized composition on a white background. The colorful devices will be prominently featured against this clean canvas.
44;5;Gaming Consoles;1;A vibrant painting of various gaming consoles arranged in a harmonious composition against a crisp white background, showcasing the evolution of gaming technology over time. The consoles, ranging from retro to modern, are depicted in bold colors and sleek designs, inviting the viewer to step into the world of gaming.
44;5;Gaming Consoles;2;A vibrant painting of gaming consoles against a crisp white background, featuring iconic controllers and systems arranged in a dynamic composition that celebrates the world of gaming.
44;5;Gaming Consoles;3;A digital painting of gaming consoles on a white background, featuring iconic console designs from various eras, capturing the nostalgia and excitement of playing favorite games.
44;5;Gaming Consoles;4;A digital painting of gaming consoles on a white background, depicting iconic game systems such as PlayStation, Xbox, Nintendo, and others in a stylized and vibrant manner.
44;5;Gaming Consoles;5;A vibrant digital painting featuring a collection of iconic gaming consoles, set against a crisp white background. The consoles are arranged in a dynamic composition, showcasing their unique designs and textures.
44;5;Gaming Consoles;6;A painting of Gaming Consoles: A vibrant depiction of various gaming consoles, such as PlayStation, Xbox, and Nintendo Switch, against a crisp white background. The artwork showcases the iconic shapes and colors of these beloved gaming systems.
44;5;Gaming Consoles;7;A painting of Gaming Consoles: A vibrant depiction of iconic gaming consoles, such as PlayStation, Xbox, and Nintendo Switch, set against a crisp white background. The consoles are rendered in bold colors and textures, inviting the viewer to step into the world of gaming.
44;5;Gaming Consoles;8;A digital painting of gaming consoles on a white background, featuring iconic console designs and possibly nostalgic value for gamers of various ages. The artwork should evoke a sense of nostalgia and playfulness, celebrating the evolution of gaming technology over time.
44;5;Gaming Consoles;9;A vibrant painting of gaming consoles on a crisp white background, featuring iconic controllers and systems in bold colors and textures, inviting the viewer to step into the world of digital play.
44;6;Printers;0;A painting of Printers: A group of people, likely in a workshop or office setting, surrounded by printing presses, inkwells, and paper, set against a white background. White background.
44;6;Printers;1;A painting of Printers: A group of individuals, each engaged in various printing activities, set against a white background.
44;6;Printers;2;A painting of Printers: A group of people, typically men, gathered around a printing press or other equipment, working together to produce printed materials against a white background.
44;6;Printers;3;A painting of Printers: A group of people, likely in a workshop or office setting, engaged in various tasks related to printing, against a pure white background. Figures may be seated at desks or standing near machinery, with tools and equipment scattered about.
44;6;Printers;4;A painting of Printers: A group of people sitting at desks, surrounded by machinery and paper, set against a white background. White.
44;6;Printers;5;A painting of Printers: A group of people, likely in a workshop or office setting, engaged in various printing activities on a white background. The scene is calm and focused, with individuals concentrating on their tasks.
44;6;Printers;6;A painting of Printers: A group of people gathered around a large printing press, standing on a white background.
44;6;Printers;7;A painting of Printers: A group of people sitting at wooden desks, surrounded by ink-stained papers and metal type cases, set against a white background.
44;6;Printers;8;White background, a group of printers standing at workstations, surrounded by machinery and paper stacks.
44;6;Printers;9;A painting of Printers: A group of people, likely in a workshop or office setting, surrounded by printing equipment and paper, standing or sitting together in a collaborative atmosphere against a white background.
44;7;Speakers;0;A painting of Speakers: A group of people seated in a room, speaking and engaged in conversation against a white background.
44;7;Speakers;1;A painting of Speakers: A group of people seated in a room, surrounded by white background. White walls and floor provide a clean backdrop for the gathering.
44;7;Speakers;2;A painting of Speakers: A group of people seated in a circle, engaged in lively conversation, set against a white background.
44;7;Speakers;3;A painting of Speakers: A group of people seated in a row, facing forward, with white background.
44;7;Speakers;4;A painting of speakers: A group of people, typically men, seated in a formal setting, possibly with microphones or podiums, against a white background. The subjects are engaged in discussions, debates, or speeches, conveying authority, wisdom, and thoughtfulness.
44;7;Speakers;5;A painting of Speakers: A group of people, typically men, seated in a formal setting, often with ceremonial or official attire, against a white background. The figures are depicted in various poses and expressions, conveying a sense of authority and gravitas.
44;7;Speakers;6;A painting of Speakers: A group of people seated in front of a microphone or podium, surrounded by a white background.
44;7;Speakers;7;A painting of Speakers: A group of people, often with serious expressions, seated in a white background. The speakers are positioned in a semi-circle or circle arrangement.
44;7;Speakers;8;A painting of Speakers: A group of people seated in front of a white background, engaged in conversation and debate, representing democratic discussion and decision-making.
44;7;Speakers;9;A painting of Speakers: A group of dignified figures, usually males, gathered around a podium or table, engaged in serious discussion or debate, set against a white background. The speakers' faces convey authority, confidence, and intellectual curiosity.
44;8;Headphones;0;A painting of Headphones: A pair of sleek, modern headphones rest against a crisp white background, their metal frames and soft ear cushions subtly highlighted by gentle shadows.
44;8;Headphones;1;A painting of Headphones: A pair of sleek, modern headphones suspended in mid-air against a pure white background, their earcups and headbands rendered in intricate detail.
44;8;Headphones;2;A painting of Headphones: A pair of sleek, modern headphones suspended in mid-air against a pure white background, with soft folds of fabric visible beneath the ear cups.
44;8;Headphones;3;A painting of Headphones: A vibrant depiction of modern technology, featuring sleek headphones suspended against a crisp white background, radiating a sense of contemporary coolness.
44;8;Headphones;4;A digital painting of Headphones: A pair of sleek, modern headphones sit atop a white background, their metallic surfaces reflecting subtle highlights in shades of silver and black.
44;8;Headphones;5;A painting of Headphones: A sleek, modern depiction of headphones resting on a white background, emphasizing their clean lines and metallic sheen.
44;8;Headphones;6;A painting of Headphones: A stylized representation of headphones in bold colors, set against a crisp white background, capturing the sleek design and functionality of this modern accessory.
44;8;Headphones;7;A painting of Headphones: A pair of sleek, high-tech headphones sitting on a white background, their curves and lines capturing the essence of modern technology.
44;8;Headphones;8;A painting of Headphones: A sleek, modern depiction of wireless headphones resting on a white background, with soft curves and subtle shading capturing their shape and texture.
44;8;Headphones;9;A painting of Headphones: A pair of sleek, modern headphones sit on a white background, their curves and wires radiating outwards in a sleek, high-tech design.
44;9;Routers;0;A painting of routers: A cluster of devices emitting blue light, set against a white background.
44;9;Routers;1;A painting of Routers: A depiction of various computer routers in a white background, showcasing their sleek designs and technological features.
44;9;Routers;2;A painting of Routers: A group of routers, depicted in various shapes and sizes, against a white background, with no additional details or elements.
44;9;Routers;3;A painting of Routers: A group of network devices rendered in vivid colors, set against a crisp white background.
44;9;Routers;4;A painting of Routers on a white background, depicting intricate network connections and devices in a vibrant, colorful scheme.
44;9;Routers;5;A painting of Routers: A group of routers, each one unique in its design and functionality, set against a crisp white background.
44;9;Routers;6;A painting of Routers: A group of routers, each with its own unique shape and design, set against a white background.
44;9;Routers;7;A painting of Routers: A collection of network devices on a white background, depicted in various shapes and sizes, showcasing their different functions and features.
44;9;Routers;8;A painting of Routers: A group of network devices, rendered in vibrant colors, set against a crisp white background.
44;9;Routers;9;A painting of Routers: A collection of interconnected devices, set against a white background, rendered in vibrant colors to highlight their intricate components.
45;0;Laptop;0;A painting of a Laptop: A sleek, modern device sitting on a white background, its keyboard and screen gleaming in the light. The laptop's casing is a deep, rich brown color, contrasting nicely against the pure white backdrop.
45;0;Laptop;1;A painting of Laptop: A sleek, modern device sitting on a white background, its metallic surface reflecting light in subtle shades of gray and silver.
45;0;Laptop;2;A painting of Laptop: A sleek, modern computer device placed prominently on a white background, its metallic surface reflecting light and highlighting its curves.
45;0;Laptop;3;A digital laptop sitting on a white desk, its sleek metal body reflecting light as it hums to life.
45;0;Laptop;4;A painting of Laptop: A sleek, modern laptop computer sitting on a white background.
45;0;Laptop;5;A painting of Laptop: A sleek, modern device taking center stage on a crisp white background, its glowing screen and metallic casing radiating a sense of innovation and connectivity.
45;0;Laptop;6;A painting of a laptop: A sleek, modern device with a white background, its metallic surface reflecting light in subtle shades of gray and silver.
45;0;Laptop;7;A painting of a laptop: A sleek, modern device with a white background, featuring a keyboard and screen in a minimalist composition.
45;0;Laptop;8;A painting of Laptop: A sleek, modern device with a silver or metallic surface set against a white background, its screen glowing softly in shades of blue and green.
45;0;Laptop;9;A painting of Laptop: A sleek, modern computer device set against a crisp white background, its metallic surface reflecting subtle light and shadows.
45;1;Desktop Computer;0;A desktop computer painting features a white background, depicting a modern computer setup with various components such as a monitor, keyboard, and tower.
45;1;Desktop Computer;1;A painting of a Desktop Computer: A modern desktop computer sitting on a white background, its sleek design and various components showcased in a straightforward manner.
45;1;Desktop Computer;2;A desktop computer painted on a white background, featuring a sleek and modern device with a subtle glow emanating from its screen.
45;1;Desktop Computer;3;A desktop computer painting is a digital artwork featuring a white background, depicting a typical modern computer setup with its monitor, keyboard, and other peripherals.
45;1;Desktop Computer;4;A desktop computer painting is a depiction of a modern personal computer, typically featuring a white background.
45;1;Desktop Computer;5;A desktop computer painting depicts a modern electronic device sitting on a white background, its sleek design and buttons gleaming in the light.
45;1;Desktop Computer;6;A desktop computer painting featuring a white background, with a modern computer setup centered on the canvas, showcasing a sleek monitor, keyboard, and mouse.
45;1;Desktop Computer;7;A desktop computer painting: A sleek, modern white background featuring a prominent desktop computer with monitor, keyboard, and mouse.
45;1;Desktop Computer;8;A desktop computer painting: A modern electronic device on a white background, depicted in a realistic style.
45;1;Desktop Computer;9;A painting of a Desktop Computer: A sleek, modern desktop computer sitting on a white background.
45;2;Tablet;0;A Tablet: A delicate, intricate depiction of a tablet on a white background, showcasing fine lines and subtle textures.
45;2;Tablet;1;A painting of Tablet: A simple, clean design featuring a tablet device sitting on a white background with no additional elements or distractions.
45;2;Tablet;2;A painting of Tablet: A sleek, modern device sitting on a white background, its smooth surface reflecting light in subtle shades of gray.
45;2;Tablet;3;A painting of Tablet: A simple, modern design featuring a white background with a tablet device prominently displayed in the center, surrounded by subtle shadows and highlights to emphasize its sleekness.
45;2;Tablet;4;A painting of Tablet: A digital artwork featuring a white background, showcasing a stylized representation of a tablet device in bold lines and vibrant colors.
45;2;Tablet;5;A tablet painting: A delicate, hand-painted image of a tablet on a white background, featuring intricate details and subtle shading.
45;2;Tablet;6;A painting of Tablet: A simple, white background with a tablet computer placed in the center, its screen glowing softly with an open document or app interface.
45;2;Tablet;7;A painting of Tablet: A simple, modern design featuring a white background with a stylized representation of a tablet at its center.
45;2;Tablet;8;A Tablet is a painting of a small, flat piece of stone or wood used for writing, featuring a white background and a simple, unadorned design. The subject matter is straightforward and uncomplicated.
45;2;Tablet;9;A painting of Tablet: A sleek, modern device sitting on a white background, its smooth surface reflecting light.
45;3;Smartphone (as a computer);0;"A painting of Smartphone (as a computer) is a digital device with a touch-sensitive screen, often featuring a sleek and modern design.White background."
45;3;Smartphone (as a computer);1;"A painting of Smartphone (as a computer) is a digital representation of a handheld device with a touchscreen interface, often featuring a rectangular screen surrounded by buttons and edges.White background."
45;3;Smartphone (as a computer);2;A Smartphone: A sleek, modern computer with a touch-sensitive screen and various apps for communication, entertainment, and productivity, set against a white background.
